tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
4.487541799,0.775592271,9.727868204,6.655597363,-1.711431942,-1.378114169,-0.528752192,0.810529884,0.444295443,0.61088138,0.31077632,1
1.34437015,3.57855201,8.303677279,7.116088724,-1.419755451,-0.718404754,-1.209817461,0.152837742,0.069462814,0.212928426,0.797763584,0
1.635619199,8.528670027,1.190377862,3.534943253,-1.509978527,-0.829262924,-0.585350699,0.221037963,0.433573529,0.328067446,0.201244183,0
8.381560199,4.798974128,2.713440829,3.541695951,-0.781923432,-1.85014939,-1.397994301,0.692946662,0.235202307,0.543648614,0.052066485,0
2.427245004,4.191683918,3.065961207,3.764286126,-1.914474512,-0.736668007,-1.995174978,0.693025634,0.115232636,0.478909442,0.151737875,0
7.747555861,9.438378925,2.624316325,6.856833691,-0.867171544,-1.976627063,-1.571795998,0.358783699,0.575805951,0.360658822,0.66846309,1
2.778843708,3.943096234,6.744546942,8.487608236,-1.104211103,-1.166682699,-1.058551071,0.849580258,0.298311502,0.706147146,0.924782194,1
4.527777405,2.168711741,6.882592427,8.531665278,-1.657019687,-1.297132607,-1.778668473,0.928787508,0.946044136,0.88159119,0.101960305,1
4.373013828,1.542453679,9.332513674,3.946319966,-1.883465574,-1.854883604,-1.163591693,0.811311929,0.289565406,0.677317387,0.632507057,1
3.280986532,9.432418952,9.122214382,5.47360119,-1.611580286,-1.169341856,-1.089945515,0.798051214,0.821746082,0.510034243,0.372044309,1
4.419855211,9.378596233,1.041740772,5.106515754,-0.862285028,-1.993535014,-1.143124051,0.742054276,0.719801127,0.422168712,0.243894504,1
2.229101068,6.936948958,0.955466892,4.401260775,-1.560388533,-0.926578224,-1.420561836,0.242503279,0.629830731,0.781958986,0.422438132,0
4.46100545,7.964141703,2.802081382,7.943048526,-1.347412098,-1.914620165,-1.575383142,0.538625929,0.747895113,0.205058819,0.245499625,1
8.078475865,4.281264477,5.858526699,8.605185518,-0.812670391,-1.262789157,-0.759098597,0.792104768,0.840332127,0.407726964,0.675320314,1
5.188540847,8.555139983,0.565843922,5.398932153,-0.849478678,-1.693105551,-0.627575829,0.584837804,0.664353359,0.477376982,0.574126202,1
1.090282118,4.697921222,5.857378894,5.896589438,-1.751358953,-0.702954995,-1.60525278,0.980230218,0.532096482,0.514437172,0.191510854,0
7.737612864,6.184457765,1.185740812,4.104758572,-1.449209419,-1.648210387,-0.674079509,0.308477654,0.208906242,0.147109487,0.197675421,0
6.623313697,4.816820117,9.816866995,3.919479718,-1.177756231,-0.731472223,-0.506886326,0.311971161,0.464982572,0.298741611,0.723498024,1
9.292264784,3.14046979,1.653548525,8.30988041,-0.502627227,-0.744692805,-1.763172053,0.697642807,0.947684695,0.965891821,0.418660405,0
0.569287218,5.16383942,4.064323058,1.465203009,-0.575247291,-0.585276527,-0.849634963,0.552985759,0.35594809,0.969734727,0.839557183,0
8.509238078,3.920885011,3.825574443,0.800700403,-1.013702443,-1.002557681,-1.721499759,0.970914947,0.900316513,0.390291244,0.271761505,1
8.511384277,2.284050729,9.474626311,7.165107935,-1.628312398,-1.065437608,-1.912676681,0.085911697,0.386246195,0.42992734,0.452490929,0
8.863804851,8.106638893,9.765654381,7.663415226,-1.612668374,-0.561521681,-1.869792332,0.617933383,0.969318539,0.646895047,0.054840145,1
2.071413092,4.746641757,2.279994716,5.580856363,-0.983644901,-1.295748443,-0.687179285,0.230107755,0.544881914,0.364159115,0.129670322,0
1.961359372,7.465716041,4.935884886,9.758093469,-1.624270231,-0.775045381,-1.217159703,0.489107243,0.866782118,0.766689324,0.137104519,1
5.987741359,6.195462812,7.405144096,6.216560684,-0.530456565,-1.206145208,-1.368387255,0.350366787,0.216432452,0.526698323,0.417172593,1
1.85263763,6.820357209,2.582445546,4.157066796,-1.161508737,-1.625833222,-1.834511012,0.703980499,0.644076454,0.873249409,0.263336291,1
8.34144744,5.989961667,5.517202256,9.779173181,-1.662991166,-1.5252945,-0.67704473,0.219148836,0.725223386,0.341591597,0.776617625,1
7.268378334,1.410842556,8.654087199,1.273965095,-0.682910774,-1.989644594,-1.440487149,0.968380435,0.273840405,0.607927444,0.387421609,1
1.763723488,0.726194594,1.745684488,8.18216852,-0.531139016,-1.932616785,-1.515831107,0.941604429,0.925267604,0.333724838,0.529918562,0
3.330487594,4.600041944,1.117891084,4.771134164,-1.401707585,-1.401450485,-0.586362356,0.452271354,0.352496824,0.641779396,0.446351905,0
6.110674507,1.621505818,2.620682652,5.661953167,-1.30746619,-0.886370141,-0.763875338,0.88799781,0.614502314,0.219147787,0.588249443,1
3.361416496,1.504619104,1.958337482,6.778916844,-1.432973239,-0.925835022,-1.794496075,0.089916318,0.169240751,0.150887832,0.654453706,0
5.244096318,0.57512309,1.372267496,5.436162535,-0.961656796,-1.409282416,-1.561863213,0.093980396,0.84583334,0.891287403,0.606506426,0
3.289996512,7.826315968,5.146954303,2.533623047,-1.788661456,-1.642055301,-0.515862234,0.462313688,0.076515168,0.932285071,0.796472936,1
4.513460873,8.009465644,5.32787576,6.598350686,-1.015548709,-0.775170872,-1.093659347,0.245388458,0.133887014,0.148939151,0.308821154,0
9.437664557,5.932337576,9.930659001,9.928863641,-1.925087734,-1.841940176,-1.691765605,0.52453739,0.587372417,0.595948914,0.372208273,1
8.076877801,2.448858053,5.810027193,1.865333921,-1.601359175,-1.390610072,-1.289794979,0.824455936,0.588315993,0.67788702,0.988812723,1
3.306136276,3.891442002,9.559041974,2.734525887,-1.593162632,-1.545645166,-1.77644626,0.759923218,0.311137739,0.100532574,0.625781451,0
1.143962978,8.540332808,1.420939217,3.145866809,-1.549547711,-0.593848225,-1.266171922,0.052650785,0.772707199,0.45495399,0.825054835,0
4.582117425,2.016196145,2.817791864,5.188119876,-0.734354815,-0.536190068,-1.312837963,0.89204726,0.309899473,0.920477386,0.553294234,1
9.621492816,7.317661395,5.32501713,3.950394674,-1.772381716,-1.584053816,-1.7436834,0.984505383,0.090649808,0.422630213,0.119833112,1
1.479939163,2.813164236,9.570706809,6.207800388,-1.807132415,-1.87309106,-0.814065545,0.908270196,0.260186961,0.203195103,0.883668398,0
6.641520483,4.36214336,3.265615443,8.436324834,-1.583050438,-0.708007792,-0.617382723,0.217525863,0.489801077,0.137887619,0.28236437,0
4.391935052,3.05600779,1.151567229,3.744708967,-1.937336563,-0.882885012,-0.949497889,0.47589689,0.876564477,0.129286362,0.506103777,1
4.992458027,4.55976611,7.134636109,7.219630502,-1.139912826,-1.870272936,-1.079990205,0.29020337,0.295674121,0.358242116,0.930286849,1
5.246755692,6.399746125,3.566318302,1.571734155,-1.03261316,-1.828042591,-1.323691103,0.740373794,0.885150273,0.104556236,0.428916884,1
4.465617179,3.245924799,1.655491494,8.416698865,-1.605688741,-1.664542025,-0.86706215,0.73601059,0.9451613,0.493626769,0.804526498,1
4.021365143,9.103349562,3.723255864,7.320849449,-1.141689162,-1.872140359,-1.0361121,0.410688094,0.33002119,0.427451299,0.553986285,1
4.820217251,2.99270494,4.591667519,4.238919215,-0.513732481,-0.541086393,-1.669403279,0.810672215,0.289466356,0.374991234,0.071885743,1
1.587650575,8.135584878,9.103299668,9.533317565,-1.691068256,-1.614476657,-0.896822818,0.806389612,0.586692548,0.144812271,0.585639441,1
8.112680107,6.957825281,6.991541658,5.446865819,-1.269570351,-1.051997212,-1.092547467,0.597006536,0.412389727,0.760146208,0.181561574,1
1.209533251,3.459152538,1.603980445,3.443608323,-0.578934867,-1.596545527,-1.805447431,0.727184004,0.827219229,0.054382779,0.771377117,1
5.869841074,8.463849898,5.899473241,8.100440281,-0.739420409,-1.653910064,-1.793670241,0.531482104,0.455714957,0.283718118,0.34664193,1
0.953153563,2.034318536,9.908843626,4.632018513,-0.973025265,-1.299486825,-0.92245799,0.412213086,0.512707943,0.33377514,0.554661997,0
4.279213305,1.468509686,6.623411766,6.050631516,-1.99311309,-1.106711047,-1.454796253,0.243488096,0.905472853,0.493313115,0.773545597,1
4.865476832,1.799557288,4.282062707,9.829597789,-1.518732831,-1.872608008,-1.215882313,0.777934299,0.47546434,0.639301751,0.212754081,1
9.999469469,5.677620133,8.002447787,7.360513839,-0.870699994,-0.707237757,-1.702535631,0.58417374,0.296673611,0.710548419,0.233335142,1
0.525102062,0.960550409,5.508374261,8.976522662,-1.932783543,-0.595420159,-0.582434505,0.173660229,0.603403208,0.584510088,0.453317397,0
4.891349154,3.349174979,4.547392604,2.155779928,-1.529889341,-1.898764877,-1.752779726,0.56667411,0.234147584,0.140185107,0.688692093,0
1.04887457,6.85142786,1.137587915,7.432307812,-1.049376653,-1.317145577,-1.582628734,0.755122595,0.09323817,0.222129727,0.876814417,0
6.414776059,7.674570259,7.419639476,0.561670108,-0.617618777,-0.966279064,-0.88340414,0.429061089,0.655385839,0.132119539,0.141670238,1
1.542367305,0.50014136,4.620980684,7.832510933,-0.935157841,-1.668522366,-1.697382503,0.341016471,0.312485862,0.157285837,0.109734506,0
7.337871604,6.743736039,9.634549435,9.552847379,-1.392075607,-1.235999865,-1.109035782,0.575474421,0.845927488,0.195071714,0.340509669,1
3.374844558,8.60332583,6.703607673,3.247328164,-1.892819237,-1.74644856,-1.336887475,0.064179703,0.936495669,0.848863463,0.618069969,1
6.18711189,6.120582351,6.633261984,7.949592904,-0.728518558,-1.766143217,-0.971221047,0.926177718,0.578919491,0.973168154,0.601538523,1
4.652814604,0.82039985,2.910364939,3.609060743,-1.350267432,-1.796397716,-1.270807375,0.433504556,0.355094937,0.202421009,0.929334195,0
6.656555925,3.156278238,5.236788055,4.82862602,-0.924676998,-1.992300306,-1.891357277,0.50881223,0.830409948,0.765429477,0.607983404,1
3.444801723,3.309412913,0.6413812,5.541479416,-1.241701968,-1.145700121,-1.68416418,0.173444952,0.253311938,0.48222876,0.944653797,0
4.943252375,4.757251862,4.529195659,4.311468818,-0.679303917,-1.945250435,-1.738756016,0.551992767,0.519800221,0.790026004,0.87093861,1
7.186792393,5.162930647,1.90259235,1.399656352,-1.572845854,-1.832376172,-1.757247642,0.953085593,0.789121843,0.633772606,0.424317881,1
3.053815416,4.483845689,3.327316881,7.63872542,-0.845612864,-1.669300242,-0.602580108,0.09149053,0.360988497,0.226587659,0.291826435,0
1.714915252,9.466475237,9.991003795,6.497478486,-1.974298517,-0.517486982,-1.550734665,0.996553369,0.52267724,0.273015241,0.074388933,0
1.270558565,8.837712241,5.009072536,7.692587934,-1.322524575,-1.653573428,-1.237519437,0.549016799,0.630804583,0.637917129,0.984425949,1
8.063620414,9.527781242,7.166997354,4.147138567,-0.946355833,-1.259467752,-0.6232986,0.826967323,0.662977104,0.574655168,0.862406216,1
5.977266097,6.006123718,3.809408117,7.336096663,-1.184320327,-1.897646775,-1.0669673,0.676528396,0.601798855,0.711569699,0.266251157,1
2.380209129,9.559401844,4.032687772,7.301743914,-1.391884373,-1.321231078,-1.329539596,0.45579825,0.254337871,0.381254793,0.079378429,0
1.849361269,6.30894368,2.91132184,1.889384252,-1.554998779,-1.828107648,-1.220276994,0.304556966,0.625767901,0.105735043,0.486937959,0
8.765730243,5.964089591,5.319447331,6.237143162,-1.910961736,-0.819241687,-1.777637535,0.755215164,0.21543244,0.234794901,0.182866288,1
5.667744258,3.106173414,2.337943339,9.607512728,-1.544466995,-1.406992557,-0.973318328,0.317307346,0.971530852,0.347871465,0.35354298,0
5.411049016,8.918032939,6.363507009,8.48611249,-1.519394735,-1.465836858,-0.581173403,0.731920457,0.718522437,0.577280182,0.633370652,1
9.620111503,8.762349377,8.280431925,4.295348461,-1.552207596,-1.546973465,-1.103806483,0.94887337,0.512341149,0.154891623,0.766398854,1
1.832296421,6.248172966,9.961168037,1.788820625,-1.868208622,-1.352264392,-0.935093866,0.81326104,0.995424366,0.236152851,0.621039397,0
2.227798358,3.672887164,1.452096755,0.927714935,-1.219970964,-0.737353322,-1.869192305,0.282497654,0.353296005,0.726400386,0.585355729,0
9.322245576,2.213841498,9.772219941,9.243217764,-1.884680372,-1.119228802,-0.952304466,0.353398352,0.267344298,0.786165791,0.255707168,1
6.411753735,4.041481689,6.245730777,1.084118043,-1.528104776,-1.416347462,-0.909974298,0.25124192,0.734080144,0.595596037,0.486327506,1
3.24339857,7.55447614,4.535603408,9.988931734,-1.846436461,-1.751511478,-1.176911924,0.480988835,0.612301676,0.458992476,0.843279496,1
0.808358402,1.768099461,4.829050722,8.800617553,-1.43315318,-1.487161197,-0.574518098,0.391438867,0.715802,0.700463917,0.832071001,0
8.140315007,7.871804781,2.040331303,8.274776728,-1.923202886,-0.915549695,-1.104431128,0.77552241,0.709493784,0.588365601,0.325266638,1
1.618100886,5.067645029,1.584263038,2.957853778,-0.64612663,-1.332960182,-1.543331166,0.400100982,0.583886479,0.73394802,0.717394023,0
7.055417599,9.29325039,3.181609152,1.914994947,-0.890293942,-0.747120202,-1.261682872,0.561132212,0.508757938,0.68363454,0.436099395,1
1.607803715,8.26727558,9.166899112,1.957558045,-0.876639208,-1.363887882,-0.721719401,0.253162898,0.958980451,0.145715555,0.383067065,1
4.893856464,8.419425954,7.433397558,2.702052189,-1.668908262,-1.476280537,-0.995874284,0.402049445,0.640118319,0.305942644,0.994018265,1
2.705491942,9.848472707,1.673517804,6.408224063,-1.002156779,-1.990368874,-0.788074532,0.911080803,0.253133195,0.190367982,0.325511222,0
3.497323354,1.833046549,6.145912621,6.135748606,-0.905611703,-1.847972849,-1.02295844,0.873698106,0.321814402,0.585725086,0.541832662,1
0.821077522,5.420194246,9.434798987,2.484903398,-1.469492615,-0.935002218,-0.638388831,0.702304492,0.116806477,0.570495465,0.578609919,0
7.513027289,6.048432343,6.509870535,5.922819377,-1.494907857,-1.450845217,-0.843164504,0.497383371,0.168621325,0.668516197,0.254377507,1
2.262078285,8.923899549,1.219880325,9.634814929,-1.423151975,-1.380372736,-0.780522629,0.24717231,0.879767262,0.093671433,0.416764417,1
7.695290003,3.185401628,7.391979497,0.724182438,-1.650999671,-0.722214599,-0.711459917,0.557354339,0.483359686,0.630504732,0.808938436,0
4.686822653,2.308543802,0.782000811,1.765640195,-1.890412819,-1.247762774,-0.859744532,0.941997673,0.944923916,0.68830077,0.194773802,0
9.700874471,9.29857406,5.689601502,3.082759147,-1.215929788,-1.060338626,-1.759880896,0.855544336,0.984831803,0.683897682,0.341716896,1
6.926543168,1.171117084,9.31051127,9.416378663,-1.575162896,-0.940219086,-1.147899333,0.840989686,0.770705278,0.527316792,0.197416539,1
4.404210085,0.870283777,2.372213784,8.224426674,-1.262948435,-1.693441946,-1.327287145,0.924530545,0.868829745,0.640877339,0.697194059,0
4.222998121,9.397372043,5.380758952,9.365356605,-1.827405155,-0.821548754,-0.60579643,0.558270464,0.98673791,0.927515886,0.754314443,1
6.817046308,2.471950604,2.626426704,0.7979653,-1.763483735,-0.658978888,-1.83638663,0.432230571,0.852307405,0.627664581,0.401314791,0
4.652220622,9.094452164,1.801438211,0.620874775,-1.901839547,-1.069563532,-1.650903463,0.575045696,0.112134841,0.731635214,0.261219497,0
6.301349527,8.699142966,8.925956002,2.291527382,-1.369134338,-1.410157014,-1.571164124,0.158706464,0.903662959,0.129574639,0.691925861,1
3.105150547,2.329832206,3.755249361,3.103662602,-1.687822087,-0.60740364,-0.843885703,0.558148913,0.11581447,0.237496166,0.788493674,0
3.566525493,8.673693492,2.324409405,0.681020978,-1.80321687,-0.851433645,-0.730952036,0.967349978,0.835040452,0.463907062,0.210208176,1
8.012581722,4.639749844,8.288757413,2.214870889,-1.169064081,-0.670180056,-1.621058322,0.32798285,0.161278895,0.966437215,0.519542764,1
6.191608854,6.833359072,8.227829671,9.916623315,-1.777408604,-1.856149646,-1.482652479,0.852012271,0.068194436,0.209081712,0.13841708,1
5.958433649,4.912253289,0.90492576,8.904942797,-1.506797958,-0.738078885,-1.839427156,0.874464208,0.64252424,0.926899619,0.285704328,1
2.15452012,8.781430126,7.514852466,7.844277337,-1.838894338,-1.2034259,-0.852093212,0.058928763,0.735227685,0.473288221,0.546870896,1
9.611139979,6.999485206,4.351030375,9.683828426,-1.959745609,-0.976820166,-0.693359132,0.434993926,0.31825297,0.933075097,0.836566303,1
2.742277157,3.583521726,5.2606522,4.969567493,-1.200437793,-1.395012661,-0.652891938,0.369622227,0.505932311,0.993610359,0.853969129,1
2.612869811,7.562221202,6.004267976,2.249087565,-0.608592026,-1.18603198,-1.07252844,0.361242725,0.1739638,0.863402399,0.817194876,1
5.325418991,5.033374948,0.596212031,1.314196018,-0.71238701,-1.407701506,-0.544813571,0.805259331,0.092463612,0.606938704,0.808780091,0
9.588250698,3.772119603,4.657368239,5.18624043,-0.767288495,-1.182956646,-1.610959647,0.9858014,0.547390428,0.474411688,0.085941892,1
3.259828853,6.677944653,7.671304471,2.452663975,-1.746214338,-1.722954449,-1.974117248,0.98164113,0.306295016,0.564869638,0.316640665,1
8.966336544,9.383699467,0.634768946,6.5274027,-1.776597837,-0.780194609,-1.466059023,0.1676518,0.210657455,0.845621513,0.718452661,0
6.127616191,3.204656126,3.148781985,3.361008808,-1.378321933,-1.621252062,-1.719538077,0.737151282,0.082143188,0.836206207,0.928110193,1
4.276228459,8.482309238,3.6235707,0.538584425,-1.472375677,-0.841816287,-0.92352301,0.784097507,0.979807529,0.537525901,0.223894083,1
6.625459792,8.851014565,9.413107805,9.330660722,-1.036350591,-1.10474187,-1.745776844,0.37854242,0.510910231,0.843751146,0.336191725,1
5.264460816,1.656127254,2.283512965,3.710610248,-1.589817079,-0.716651169,-1.69225434,0.187692461,0.653575491,0.941985786,0.387957668,0
1.592283099,8.401331872,7.313841342,1.28922237,-1.674162722,-1.703960297,-0.975199975,0.516675553,0.661814998,0.924586707,0.277908511,1
9.239188661,3.174132193,8.135629267,3.210600563,-0.611217607,-0.849249856,-0.915234068,0.216508846,0.368540079,0.899721771,0.861976706,1
1.502278634,6.32920059,7.232312275,2.651258719,-1.052826921,-1.74463913,-0.539825574,0.617167357,0.289967028,0.447076941,0.962319617,0
5.793485901,6.424976105,8.18386028,4.720810913,-0.696973321,-0.924401899,-1.585838121,0.652395822,0.554684989,0.732546243,0.253702696,1
8.447328304,4.515929868,1.897439893,9.971049826,-1.628689383,-0.912117562,-0.694082991,0.330579935,0.850600639,0.399340005,0.579219811,1
5.56352763,1.483482634,8.555140815,7.68255627,-1.89414793,-1.777197757,-0.593800423,0.670454199,0.18147289,0.608596082,0.238357487,1
4.313374922,6.676747454,8.738282172,5.008489245,-1.600878034,-1.931953531,-1.921211003,0.382817681,0.42731402,0.408504201,0.55935772,1
4.499092127,9.990606318,5.125043001,1.376583374,-1.850003158,-0.837726403,-1.365691855,0.399515423,0.432421263,0.69955471,0.355279682,0
5.85723342,2.427410749,9.679608588,8.578200642,-0.716853732,-0.745725625,-1.344793224,0.830545657,0.516508842,0.192253998,0.810249583,1
8.94226567,3.23540975,8.137190295,7.045864346,-0.663566199,-1.9868494,-1.59711087,0.812862076,0.929569006,0.070145451,0.773975371,1
